STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,STATBL_NM
A_2024_00202,HY,202302,,,510002,1인,100004,1인당 평균소유주택수,1.12,호수,,외국인 공동소유>1인,1인당 평균소유주택수,2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510003,2인,100004,1인당 평균소유주택수,0.52,호수,,외국인 공동소유>2인,1인당 평균소유주택수,2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510004,3인,100004,1인당 평균소유주택수,1.07,호수,,외국인 공동소유>3인,1인당 평균소유주택수,2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510005,4인,100004,1인당 평균소유주택수,0.45,호수,,외국인 공동소유>4인,1인당 평균소유주택수,2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510006,5인이상,100004,1인당 평균소유주택수,0.28,호수,,외국인 공동소유>5인이상,1인당 평균소유주택수,2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510001,1인,100005,(지분반영 1인당 평균소유주택수),1.1,호수,,외국인 단독소유>1인,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510002,1인,100005,(지분반영 1인당 평균소유주택수),0.54,호수,,외국인 공동소유>1인,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510003,2인,100005,(지분반영 1인당 평균소유주택수),0.51,호수,,외국인 공동소유>2인,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510004,3인,100005,(지분반영 1인당 평균소유주택수),0.7,호수,,외국인 공동소유>3인,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510005,4인,100005,(지분반영 1인당 평균소유주택수),0.43,호수,,외국인 공동소유>4인,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202302,,,510006,5인이상,100005,(지분반영 1인당 평균소유주택수),0.21,호수,,외국인 공동소유>5인이상,(지분반영 1인당 평균소유주택수),2023년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510001,1인,100001,주택수,64610.0,호수,,외국인 단독소유>1인,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510002,1인,100001,주택수,13467.0,호수,,외국인 공동소유>1인,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510003,2인,100001,주택수,8166.0,호수,,외국인 공동소유>2인,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510004,3인,100001,주택수,382.0,호수,,외국인 공동소유>3인,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510005,4인,100001,주택수,51.0,호수,,외국인 공동소유>4인,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510006,5인이상,100001,주택수,19.0,호수,,외국인 공동소유>5인이상,주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510002,1인,100002,(지분반영주택수),6461.0,호수,,외국인 공동소유>1인,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510001,1인,100002,(지분반영주택수),64610.0,호수,,외국인 단독소유>1인,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510003,2인,100002,(지분반영주택수),7999.0,호수,,외국인 공동소유>2인,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510004,3인,100002,(지분반영주택수),250.0,호수,,외국인 공동소유>3인,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510005,4인,100002,(지분반영주택수),49.0,호수,,외국인 공동소유>4인,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510006,5인이상,100002,(지분반영주택수),15.0,호수,,외국인 공동소유>5인이상,(지분반영주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510001,1인,100003,소유자수,58646.0,명,,외국인 단독소유>1인,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510002,1인,100003,소유자수,12131.0,명,,외국인 공동소유>1인,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510003,2인,100003,소유자수,15625.0,명,,외국인 공동소유>2인,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510004,3인,100003,소유자수,360.0,명,,외국인 공동소유>3인,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510005,4인,100003,소유자수,113.0,명,,외국인 공동소유>4인,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510006,5인이상,100003,소유자수,63.0,명,,외국인 공동소유>5인이상,소유자수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510001,1인,100004,1인당 평균소유주택수,1.1,호수,,외국인 단독소유>1인,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510002,1인,100004,1인당 평균소유주택수,1.11,호수,,외국인 공동소유>1인,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510003,2인,100004,1인당 평균소유주택수,0.52,호수,,외국인 공동소유>2인,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510004,3인,100004,1인당 평균소유주택수,1.06,호수,,외국인 공동소유>3인,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510005,4인,100004,1인당 평균소유주택수,0.45,호수,,외국인 공동소유>4인,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510006,5인이상,100004,1인당 평균소유주택수,0.3,호수,,외국인 공동소유>5인이상,1인당 평균소유주택수,2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510001,1인,100005,(지분반영 1인당 평균소유주택수),1.1,호수,,외국인 단독소유>1인,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510002,1인,100005,(지분반영 1인당 평균소유주택수),0.53,호수,,외국인 공동소유>1인,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510003,2인,100005,(지분반영 1인당 평균소유주택수),0.51,호수,,외국인 공동소유>2인,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510004,3인,100005,(지분반영 1인당 평균소유주택수),0.7,호수,,외국인 공동소유>3인,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510005,4인,100005,(지분반영 1인당 평균소유주택수),0.43,호수,,외국인 공동소유>4인,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202401,,,510006,5인이상,100005,(지분반영 1인당 평균소유주택수),0.24,호수,,외국인 공동소유>5인이상,(지분반영 1인당 평균소유주택수),2024년 상반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510002,1인,100001,주택수,14143.0,호수,,외국인 공동소유>1인,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510001,1인,100001,주택수,68345.0,호수,,외국인 단독소유>1인,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510003,2인,100001,주택수,8581.0,호수,,외국인 공동소유>2인,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510004,3인,100001,주택수,378.0,호수,,외국인 공동소유>3인,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510005,4인,100001,주택수,50.0,호수,,외국인 공동소유>4인,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510006,5인이상,100001,주택수,21.0,호수,,외국인 공동소유>5인이상,주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510001,1인,100002,(지분반영주택수),68345.0,호수,,외국인 단독소유>1인,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510002,1인,100002,(지분반영주택수),6769.0,호수,,외국인 공동소유>1인,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510003,2인,100002,(지분반영주택수),8414.0,호수,,외국인 공동소유>2인,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510004,3인,100002,(지분반영주택수),247.0,호수,,외국인 공동소유>3인,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510005,4인,100002,(지분반영주택수),48.0,호수,,외국인 공동소유>4인,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510006,5인이상,100002,(지분반영주택수),17.0,호수,,외국인 공동소유>5인이상,(지분반영주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510002,1인,100003,소유자수,12733.0,명,,외국인 공동소유>1인,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510001,1인,100003,소유자수,62166.0,명,,외국인 단독소유>1인,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510003,2인,100003,소유자수,16435.0,명,,외국인 공동소유>2인,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510004,3인,100003,소유자수,357.0,명,,외국인 공동소유>3인,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510005,4인,100003,소유자수,113.0,명,,외국인 공동소유>4인,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510006,5인이상,100003,소유자수,76.0,명,,외국인 공동소유>5인이상,소유자수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510002,1인,100004,1인당 평균소유주택수,1.11,호수,,외국인 공동소유>1인,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510001,1인,100004,1인당 평균소유주택수,1.1,호수,,외국인 단독소유>1인,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510003,2인,100004,1인당 평균소유주택수,0.52,호수,,외국인 공동소유>2인,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510004,3인,100004,1인당 평균소유주택수,1.06,호수,,외국인 공동소유>3인,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510005,4인,100004,1인당 평균소유주택수,0.44,호수,,외국인 공동소유>4인,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510006,5인이상,100004,1인당 평균소유주택수,0.28,호수,,외국인 공동소유>5인이상,1인당 평균소유주택수,2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510001,1인,100005,(지분반영 1인당 평균소유주택수),1.1,호수,,외국인 단독소유>1인,(지분반영 1인당 평균소유주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510002,1인,100005,(지분반영 1인당 평균소유주택수),0.53,호수,,외국인 공동소유>1인,(지분반영 1인당 평균소유주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510003,2인,100005,(지분반영 1인당 평균소유주택수),0.51,호수,,외국인 공동소유>2인,(지분반영 1인당 평균소유주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
A_2024_00202,HY,202402,,,510004,3인,100005,(지분반영 1인당 평균소유주택수),0.69,호수,,외국인 공동소유>3인,(지분반영 1인당 평균소유주택수),2024년 하반기,소유인수별 외국인주택소유현황_공동주택
